"","i_qp_.stars","i_qp_.amidine","i_qp_.rotor","i_qp_.rtvFG","i_qp_CNS","r_qp_dipole","r_qp_SASA","r_qp_FOSA","r_qp_FISA","r_qp_PISA","r_qp_WPSA","r_qp_volume","r_qp_donorHB","r_qp_accptHB","r_qp_dip.2.V","r_qp_ACxDN..5.SA","r_qp_glob","r_qp_QPpolrz","r_qp_QPlogPC16","r_qp_QPlogPoct","r_qp_QPlogPw","r_qp_QPlogPo.w","r_qp_QPlogS","r_qp_CIQPlogS","r_qp_QPlogHERG","r_qp_QPPCaco","r_qp_QPlogBB","r_qp_QPPMDCK","r_qp_QPlogKp","r_qp_IP.eV.","r_qp_EA.eV.","X.metabol","r_qp_QPlogKhsa","i_qp_HumanOralAbsorption","r_qp_PercentHumanOralAbsorption","r_qp_SAfluorine","r_qp_SAamideO","r_qp_PSA","i_qp_RuleOfFive","i_qp_RuleOfThree","r_qp_Jm"
"806",2,0,0,0,2,0.811,503.623,178.996,4.499,320.128,0,880.85,0,3.7,0.0007467,0,0.8823902,32.155,8.783,12.195,6.784,3.057,-2.604,-2.149,-5.688,2239.425,0.923,1308.235,-2.537,8.861,-0.163,6,0.185,3,100,0,0,11.166,0,0,1.82965958665069
"807",1,0,9,0,1,1.229,639.903,488.494,2.993,148.416,0,1090.29,0,5.2,0.0013848,0,0.8005936,33.118,9.382,12.539,5.426,3.502,-2.936,-2.304,-6.193,2314.28,0.388,1355.565,-2.25,8.691,-0.221,4,0.01,3,100,0,0,29.287,0,0,1.91061284985951
"808",1,0,9,0,1,3.233,640.994,492.839,2.987,145.169,0,1096.902,0,5.2,0.0095284,0,0.8024591,33.351,9.425,12.736,5.406,3.541,-2.957,-2.304,-6.147,2314.615,0.389,1355.776,-2.262,8.711,-0.214,4,0.029,3,100,0,0,29.099,0,0,1.77493130744496
"809",1,0,7,0,-2,4.563,508.713,257.674,165.267,85.184,0.587,903.32,1,6.5,0.0230474,0.0127773,0.8883552,26.316,8.741,13.631,8.97,3.196,-4.875,-2.831,-1.937,67.963,-1.253,34.66,-3.593,9.867,1.166,0,-0.587,3,78.455,0,0,86.64,0,0,0.467379169965727
"810",1,0,2,0,-2,5.143,437.994,217.592,169.975,50.427,0,712.4,4,3.5,0.037132,0.0159819,0.8807358,21.554,7.257,14.97,11.137,1.239,-2.048,-2.285,-3.702,242.119,-1.018,106.797,-4.282,7.732,0.205,1,-0.381,3,76.87,0,0,86.635,0,0,0.0487575716751369
"811",0,0,6,0,2,3.476,596.489,163.924,24.071,291.247,117.247,1014.743,1,2.25,0.0119071,0.0037721,0.8187159,33.385,9.266,13.71,5.698,4.782,-4.633,-4.242,-6.58,1460.605,0.649,3617.026,-2.424,9.417,0.273,4,0.686,3,100,117.247,0,21.368,0,0,0.0271593043271974
"812",0,0,6,0,2,4.533,597.054,163.848,24.069,291.6,117.537,1015.412,1,2.25,0.0202355,0.0037685,0.8183006,33.415,9.272,13.835,5.702,4.787,-4.644,-4.242,-6.589,1460.686,0.649,3630.499,-2.422,9.42,0.254,4,0.688,3,100,117.537,0,21.363,0,0,0.0265214228538449
"813",1,0,11,0,0,1.592,774.312,248.956,74.17,451.186,0,1341.15,3,5.45,0.0018894,0.012191,0.7595689,44.765,15.291,21.772,12.492,4.266,-5.04,-5.22,-8.3,489.154,-0.558,252.672,-2.304,7.983,0.073,6,0.561,3,100,0,0,69.798,0,0,0.0184152442214308
"814",0,0,0,0,0,4.768,462.657,34.187,134.851,293.618,0,794.351,2,4,0.0286166,0.0122269,0.8965639,28.44,9.214,14.967,13.26,1.257,-2.127,-2.727,-3.232,270.874,-0.555,244.666,-2.97,9.343,0.845,4,-0.307,3,77.847,0,35.721,78.162,0,0,2.01620010891064
"815",1,0,5,1,-1,6.15,677.047,67.435,76.875,517.076,15.662,1235.343,1,8,0.0306194,0.011816,0.8223772,45.012,14.221,21.374,16.136,3.816,-3.592,-5.61,-6.872,73.603,-0.457,1171.196,-0.635,8.493,0.34,3,0.18,3,82.702,0,0,66.65,0,0,23.9833446957511
"816",3,0,6,1,-2,1.682,355.847,127.996,227.85,0,0,568.802,6,9.5,0.0049758,0.0653938,0.9329883,12.757,6.726,17.766,18.947,-2.623,0.083,0.59,-3.342,17.065,-1.145,6.719,-7.205,9.368,-2.174,4,-0.799,2,20.681,0,0,120.272,1,1,0.0135144102683274
"817",2,0,6,1,-2,2.89,361.506,123.135,238.37,0,0,575.156,6,9.5,0.0145256,0.0643701,0.9252093,13.011,6.788,18.023,19.032,-2.7,0.078,0.59,-3.468,13.562,-1.256,5.242,-7.399,9.458,-2.066,4,-0.825,2,18.446,0,0,122.194,1,1,0.00855065356378408
"818",3,0,6,1,-2,2.739,355.865,127.952,227.913,0,0,566.984,6,9.5,0.0132323,0.0653904,0.9309518,12.684,6.686,17.85,18.947,-2.635,0.083,0.59,-3.375,17.041,-1.153,6.709,-7.206,9.839,-2.113,4,-0.804,2,20.597,0,0,120.101,1,1,0.0134778284012977
"819",3,0,6,1,-2,2.686,360.428,122.86,237.568,0,0,571.579,6,9.5,0.0126236,0.0645626,0.9241267,12.868,6.733,17.941,19.024,-2.709,0.079,0.59,-3.486,13.802,-1.254,5.342,-7.384,9.984,-1.99,4,-0.827,2,18.528,0,0,121.657,1,1,0.0088710452582687
"820",2,0,2,0,-1,6.126,342.195,189.841,152.354,0,0,529.387,2,5.5,0.070881,0.0227302,0.9248549,13.748,4.775,10.783,14.64,-1.827,1.341,0.705,0.001,99.203,-0.745,161.873,-4.135,9.318,-1.025,3,-1.428,2,51.983,0,69.674,85.047,0,0,228.130114631193
"821",2,0,10,0,-2,5.428,382.254,96.326,285.928,0,0,612.106,5,9.5,0.0481324,0.0555721,0.9120762,11.921,7.159,16.727,17.058,-1.836,-0.406,-0.46,-1.147,4.876,-2.331,1.995,-5.829,10.764,-0.19,5,-1.245,2,15.554,0,0,152.389,1,1,0.114249929318082
"822",3,0,2,1,0,3.859,366.701,98.385,97.202,171.114,0,562.772,0,1.75,0.0264575,0,0.8989611,16.718,5.241,6.235,3.709,1.825,-1.905,-1.852,-3.983,1186.134,-0.359,594.949,-2.516,9.436,0.412,1,-0.301,3,92.654,0,0,55.898,0,0,5.51892532763579
"823",3,0,2,1,0,3.68,366.551,98.323,98.159,170.069,0,562.295,0,1.75,0.0240862,0,0.8988207,16.689,5.234,6.195,3.708,1.817,-1.903,-1.852,-3.98,1161.616,-0.367,581.668,-2.537,9.195,0.353,1,-0.303,3,92.443,0,0,56.156,0,0,5.28916977034429
"824",0,0,11,1,0,4.923,682.285,432.061,108.329,141.895,0,1205.04,1.5,5.75,0.020114,0.0103216,0.8026638,36.364,11.538,16.893,8.497,3.254,-3.555,-2.518,-6.128,232.015,-0.822,112.831,-4.023,8.078,0.01,3,0.282,3,88.336,0,0,71.979,0,0,0.00815931575236708
"825",0,0,11,1,0,4.566,641.037,456.608,101.149,83.28,0,1133.316,1.5,5.75,0.0183971,0.0109858,0.8200669,32.934,10.376,15.587,7.95,2.665,-2.84,-2.518,-5.567,271.397,-0.704,133.667,-4.097,8.141,0.099,3,0.102,3,86.105,0,0,68.48,0,0,0.0357079521009052
"826",2,0,4,0,2,1.742,661.62,354.282,5.669,222.338,79.331,1194.728,0,3,0.0025411,0,0.8230052,41.214,11.483,15.014,4.963,5.892,-5.81,-5.378,-6.182,2182.916,0.86,3461.479,-2.519,7.876,0.42,6,1.114,3,100,0,0,8.537,1,1,0.00245669696792983
"827",1,0,4,0,2,2.15,660.375,308.689,6.715,269.023,75.947,1205.733,0,3,0.0038355,0,0.8296129,42.1,11.897,15.436,5.283,5.9,-5.814,-5.378,-6.298,2133.645,0.842,3236.026,-2.374,7.963,0.63,6,1.146,3,100,0,0,8.532,1,1,0.00374875793574958
"828",1,0,4,0,2,3.134,614.931,295.676,6.331,232.909,80.015,1156.654,0,3,0.0084896,0,0.8665781,39.791,11.256,14.771,4.927,5.848,-5.663,-5.378,-5.528,2151.615,0.861,3437.421,-2.494,7.923,0.472,6,1.003,3,100,0,0,8.492,1,0,0.0198230924259764
"829",2,0,4,0,2,1.897,689.693,351.652,4.029,263.066,70.946,1232.242,0,3,0.0029205,0,0.805947,43.104,12.07,15.639,5.293,5.9,-5.824,-5.378,-6.653,2262.511,0.854,3237.007,-2.346,7.845,0.399,6,1.223,3,100,0,0,8.636,1,1,0.00117115310066666
"830",0,0,10,0,1,4.545,718.637,469.174,29.009,220.454,0,1275.36,1,5.5,0.0161959,0.0076534,0.7914269,40.57,12.117,17.188,7.822,4.507,-4.471,-3.554,-6.684,1311.307,0.051,733.591,-2.38,8.865,1.043,2,0.572,3,100,0,0,53.173,0,0,0.0483433584572665
"831",0,0,2,0,1,5.283,393.435,1.903,87.083,133.293,171.157,623.3,2,2,0.0447734,0.0071891,0.8969266,18.779,5.553,10.987,6.683,2.285,-3.06,-3.542,-3.836,1479.423,0.141,6543.291,-2.463,8.622,0.646,2,-0.25,3,100,121.826,0,46.871,0,0,0.881505823053315
"832",1,0,6,0,2,4.905,629.899,65.422,30.865,307.332,226.28,1127.116,0,3.7,0.0213414,0,0.8315212,38.036,12.661,15.474,5.936,5.856,-5.81,-7.213,-5.724,5049.02,0.46,10000,-0.43,9.322,0.588,3,0.646,3,100,0,0,22.648,1,1,0.0919540827835135
"833",1,0,6,0,2,6.333,627.144,57.14,30.582,311.804,227.617,1129.93,0,3.7,0.0354917,0,0.8365628,38.191,12.731,15.754,5.958,5.887,-5.804,-7.213,-5.664,5080.269,0.469,10000,-0.409,9.196,0.723,3,0.654,3,100,0,0,21.482,1,1,0.107374632920047
"834",1,0,6,0,2,4.142,622.803,66.333,27.732,302.051,226.686,1121.473,0,3.7,0.0152967,0,0.8381856,37.759,12.558,15.295,5.861,5.836,-5.806,-7.213,-5.591,5406.494,0.495,10000,-0.391,9.306,0.61,3,0.629,3,100,0,0,22.495,1,1,0.136583165589277
"835",1,0,6,0,2,6.395,627.246,57.069,31.053,311.644,227.479,1127.934,0,3.7,0.0362586,0,0.8354416,38.11,12.713,15.733,5.96,5.87,-5.806,-7.213,-5.681,5028.292,0.464,10000,-0.418,9.189,0.728,3,0.648,3,100,0,0,21.443,1,1,0.104792313793272
"836",0,0,7,2,-2,7.12,677.823,445.978,167.364,64.481,0,1298.161,0,6.2,0.039051,0,0.8490521,41.92,11.885,17.684,7.49,3.662,-4.676,-5.738,-4.282,256.321,-1.406,113.584,-3.705,8.68,1.004,7,0.431,3,91.5,0,0,122.843,0,1,0.00174100892781537
"837",0,0,7,2,-2,8.966,671.375,441.534,136.804,93.037,0,1271.543,0,6.2,0.0632193,0,0.8454489,41.127,11.635,17.607,7.461,3.733,-4.554,-5.738,-4.476,499.559,-1.134,233.646,-3.041,8.724,0.867,7,0.354,3,100,0,0,120.239,0,1,0.0106369301262259
"838",0,0,2,0,0,2.533,452.969,246.457,76.508,130.005,0,750.791,0,3.75,0.0085471,0,0.8819474,23.85,6.655,9.374,5.466,1.969,-2.469,-2.454,-4.062,1863.706,-0.213,969.608,-2.28,9.258,0.253,2,-0.29,3,100,0,0,62.928,0,0,3.54409403945223
"839",3,0,7,0,1,0.982,660.127,131.251,10.711,518.165,0,1165.9,1,1.5,0.0008265,0.0022723,0.8115436,40.959,13.004,15.501,6.303,5.977,-5.408,-5.018,-7.779,1955.374,0.432,1129.834,-1.282,9.193,-0.215,6,1.218,3,100,0,0,13.359,1,0,0.0644478266537789
"840",2,0,7,0,1,1.037,639.508,137.041,10.524,491.943,0,1161.574,1,1.5,0.0009256,0.0023456,0.8356356,40.536,12.778,15.404,6.074,5.923,-5.024,-5.018,-7.264,1963.361,0.44,1134.823,-1.371,9.303,-0.17,6,1.208,3,100,0,0,13.249,1,0,0.1269638497443
"841",2,0,7,0,1,1.278,623.929,141.458,10.154,472.317,0,1135.257,1,1.5,0.0014382,0.0024041,0.8435148,39.295,12.399,14.963,5.9,5.734,-4.735,-5.018,-7.043,1979.302,0.445,1144.785,-1.433,9.254,-0.251,6,1.135,3,100,0,0,11.663,1,0,0.214159244561956
"842",3,0,7,0,1,0.876,657.355,128.562,9.41,519.382,0,1157.808,1,1.5,0.0006634,0.0022819,0.8111905,40.647,12.926,15.381,6.296,5.936,-5.356,-5.018,-7.79,2011.693,0.445,1165.049,-1.254,9.098,-0.209,6,1.195,3,100,0,0,11.877,1,0,0.0774529321243835
"843",0,0,9,0,0,2.07,615.07,174.527,99.814,340.728,0,1064.139,3,4.7,0.004025,0.0132353,0.8195453,33.908,11.852,17.803,11.234,2.817,-2.845,-3.009,-6.803,279.421,-0.571,137.944,-3.357,9.145,-0.112,4,0.087,3,87.224,0,0,62.343,0,0,0.1890009263346
"844",0,0,9,0,0,1.918,613.807,180.072,92.754,340.982,0,1065.595,3,4.7,0.0034539,0.0132625,0.8219799,33.969,11.821,17.791,11.185,2.877,-2.824,-3.009,-6.765,326.001,-0.496,162.958,-3.226,8.93,-0.177,4,0.093,3,88.773,0,0,62.197,0,0,0.268344654799707
"845",0,0,9,0,0,3.227,604.821,184.723,97.185,322.912,0,1053.19,3,4.7,0.0098847,0.0134596,0.8277058,33.3,11.611,17.656,11.07,2.753,-2.674,-3.009,-6.586,295.931,-0.526,146.774,-3.372,9.206,-0.035,4,0.065,3,87.295,0,0,61.494,0,0,0.271612568575403
"846",0,0,9,0,0,2.769,621.05,177.575,97.138,346.337,0,1067.111,3,4.7,0.007183,0.0131079,0.8131644,34.08,11.896,17.879,11.268,2.856,-2.946,-3.009,-6.933,296.239,-0.56,146.939,-3.288,9.017,-0.078,4,0.09,3,87.906,0,0,61.592,0,0,0.175778765737028
"847",0,0,9,0,0,3.148,611.142,180.744,92.084,338.313,0,1062.09,3,4.7,0.0093301,0.0133204,0.8237538,33.803,11.765,17.812,11.155,2.858,-2.779,-3.009,-6.723,330.799,-0.485,165.552,-3.223,9.116,-0.182,4,0.085,3,88.777,0,0,61.295,0,0,0.299468346733995
"848",0,0,9,0,0,1.964,616.228,183.15,91.185,341.893,0,1062.692,3,4.7,0.0036295,0.0132104,0.8172625,33.861,11.783,17.732,11.186,2.868,-2.865,-3.009,-6.846,337.357,-0.491,169.103,-3.194,9.062,-0.124,4,0.082,3,88.985,0,0,60.653,0,0,0.263105302847273
"849",0,0,9,0,0,2.32,608.695,182.668,93.201,332.825,0,1061.623,3,4.7,0.0050708,0.0133739,0.8268229,33.732,11.734,17.736,11.12,2.843,-2.738,-3.009,-6.648,322.83,-0.489,161.246,-3.263,9.098,-0.186,4,0.086,3,88.501,0,0,62.062,0,0,0.300231989502912
"850",0,0,9,0,0,3.636,620.238,174.628,100.931,344.678,0,1067.868,3,4.7,0.0123833,0.013125,0.8146143,34.095,11.92,17.978,11.281,2.834,-2.932,-3.009,-6.902,272.691,-0.594,134.356,-3.364,9.038,-0.1,4,0.093,3,87.131,0,0,62.423,0,0,0.152365451944382
"851",0,0,9,0,0,2.428,604.736,172.22,98.85,333.666,0,1054.546,3,4.7,0.0055922,0.0134615,0.8285321,33.457,11.713,17.681,11.154,2.763,-2.672,-3.009,-6.624,285.368,-0.54,141.12,-3.364,8.993,-0.123,4,0.069,3,87.071,0,0,60.768,0,0,0.27705806913865
"852",0,0,9,0,0,1.673,608.516,181.237,94.276,333.003,0,1059.381,3,4.7,0.0026421,0.0133779,0.8259005,33.644,11.719,17.674,11.128,2.822,-2.735,-3.009,-6.663,315.343,-0.502,157.208,-3.282,8.902,-0.158,4,0.08,3,88.191,0,0,61.659,0,0,0.289246033861337
"853",0,0,9,0,0,1.434,532.622,199.98,81.662,250.98,0,982.726,3,4.7,0.0020929,0.0152841,0.8975002,29.793,10.561,16.334,10.301,2.426,-1.488,-3.009,-5.114,415.339,-0.256,211.723,-3.339,8.948,-0.343,4,-0.06,3,88.015,0,0,57.315,0,0,4.4921736223079
"854",0,0,9,0,0,1.372,570.443,187.381,92.342,290.719,0,1036.01,3,4.7,0.0018162,0.0142707,0.8680187,32.305,11.286,17.254,10.735,2.673,-2.103,-3.009,-5.78,328.94,-0.397,164.547,-3.396,8.852,-0.208,4,0.051,3,87.647,0,0,59.86,0,0,0.955395781089899
"855",0,0,9,0,0,3.014,612.643,178.509,96.233,337.902,0,1054.65,3,4.7,0.0086153,0.0132877,0.8178922,33.501,11.712,17.693,11.184,2.779,-2.805,-3.009,-6.816,302.151,-0.539,150.111,-3.301,8.997,-0.194,4,0.062,3,87.609,0,0,61.007,0,0,0.236185531952589
"856",0,0,9,0,0,3.706,612.019,181.692,92.031,338.296,0,1055.005,3,4.7,0.0130191,0.0133013,0.8189107,33.519,11.69,17.743,11.157,2.812,-2.794,-3.009,-6.802,331.182,-0.495,165.76,-3.222,8.892,-0.17,4,0.064,3,88.512,0,0,61.314,0,0,0.290100803329899
"857",0,0,9,0,0,2.759,533.81,200.037,74.811,258.962,0,991.6,3,4.7,0.0076778,0.0152501,0.9008845,30.224,10.667,16.554,10.312,2.515,-1.507,-3.009,-5.097,482.359,-0.195,248.88,-3.185,8.885,-0.402,4,-0.036,3,89.698,0,0,57.683,0,0,6.13363095835467
"858",0,0,9,0,0,2.383,611.533,183.093,90.146,338.294,0,1063.486,3,4.7,0.0053394,0.0133119,0.8239477,33.859,11.765,17.768,11.143,2.88,-2.786,-3.009,-6.72,345.102,-0.466,173.303,-3.188,8.94,-0.325,4,0.089,3,89.236,0,0,59.853,0,0,0.32021929870463
"859",2,0,7,0,-2,8.237,343.908,58.857,278.639,0,6.412,541.48,1,6.75,0.1253093,0.0196274,0.9342109,11.021,5.715,10.304,9.013,0.27,0.351,-0.915,4.633,0.367,-1.971,0.062,-5.983,9.378,-0.158,1,-1.891,1,20.729,0,0,143.189,0,1,0.481431458380949
"860",2,0,7,0,-2,8.446,343.742,59.548,277.923,0,6.271,541.502,1,6.75,0.1317269,0.0196368,0.9346863,11.022,5.714,10.389,9.008,0.275,0.354,-0.915,4.641,0.373,-1.964,0.062,-5.97,9.388,-0.151,1,-1.89,1,20.88,0,0,143.007,0,1,0.499503621638899
"861",2,0,7,0,-2,7.126,340.462,65.073,269.493,0,5.895,540.586,1,6.75,0.0939255,0.019826,0.9426261,10.986,5.728,9.828,8.943,0.334,0.399,-0.915,4.77,0.448,-1.866,0.076,-5.814,9.311,0.099,1,-1.885,1,22.658,0,0,141.87,0,1,0.792088933252148
"862",9,0,7,0,2,13.689,540.268,540.268,0,0,0,920.01,0,0,0.2036805,0,0.8467416,26.17,6.71,10.011,-2.259,7.792,-8.242,-8.242,-4.012,9906.038,1.274,5899.293,3.094,1.763,0.074,1,0.992,1,100,0,0,0.003,1,1,1.43676813133999
"863",4,0,0,0,0,2.184,332.852,236.637,96.215,0,0,519.71,0,4,0.0091794,0,0.9391927,14.645,3.975,6.347,5.114,0.228,-0.439,-0.492,-2.516,1211.968,-0.164,608.968,-3.293,10.645,0.126,0,-0.943,3,83.471,0,0,68.722,0,0,27.0819908958051
"864",1,0,2,0,-2,10.999,465.545,201.377,208.16,53.863,2.145,783.716,2,8.5,0.1543606,0.025821,0.8830318,24.441,7.857,17.602,13.483,-0.54,-2.077,-1.977,-3.682,105.177,-1.332,44.557,-4.974,10.618,1.196,2,-0.715,2,59.974,0,0,101.463,0,0,0.0260290325834812
"865",0,0,7,0,1,4.162,664.488,211.678,77.317,375.493,0,1180.53,1,5.7,0.0146767,0.008578,0.8129476,40.182,12.607,17.795,9.933,3.758,-3.841,-3.511,-7.076,456.667,-0.24,234.583,-3.012,9.243,0.434,4,0.41,3,96.549,0,0,51.435,0,0,0.0393091054844985
"866",0,0,3,0,-2,6.979,398.516,40.32,185.553,172.643,0,642.452,2,6,0.0758033,0.0212922,0.9035377,19.279,7.229,13.432,11.292,-0.173,-1.464,-1.905,-3.916,172.305,-1.133,73.94,-4.043,9.667,1.01,1,-0.695,3,65.959,0,0,93.84,0,0,0.659929465415994
"867",0,0,7,0,1,9.422,597.095,376.673,85.574,134.849,0,1022.607,2,7,0.0868037,0.0165794,0.822105,31.564,9.668,17.567,10.935,1.732,-2.362,-1.492,-5.78,381.334,-0.304,193.051,-4.012,8.79,0.326,1,-0.234,3,83.287,0,0,78.113,0,0,0.117219707599953
"868",0,0,10,1,0,4.555,661.156,454.162,109.412,97.582,0,1119.102,1.5,5.75,0.0185389,0.0106515,0.78845,33.143,10.411,15.63,8.373,2.396,-3.054,-2.247,-6.147,226.592,-0.814,109.983,-4.295,7.984,0.102,5,0.089,3,83.131,0,0,73.815,0,0,0.0066677807105324
"869",0,0,10,1,1,4.356,627.556,441.104,85.35,101.102,0,1086.343,1.5,5.75,0.0174635,0.0112218,0.8143745,31.866,9.933,15.15,8.152,2.38,-2.546,-2.247,-5.744,383.204,-0.499,194.074,-3.839,7.985,0.06,5,0.018,3,87.122,0,0,70.342,0,0,0.0723734475181315
"870",3,0,1,0,0,3.91,301.996,123.122,126.561,0,52.314,449.757,2,4,0.0339975,0.0187315,0.9400444,11.203,4.246,8.769,7.974,-2.049,-0.425,0.267,-1.421,39.466,0.075,40.919,-5.819,9.394,0.078,1,-0.907,2,43.516,0,0,63.76,0,0,0.0759643663069225
"871",3,0,1,0,0,3.91,301.996,123.122,126.561,0,52.314,449.757,2,4,0.033997,0.0187315,0.9400443,11.203,4.246,8.769,7.974,-2.049,-0.425,0.267,-1.421,39.466,0.075,40.919,-5.819,9.394,0.078,1,-0.907,2,43.516,0,0,63.76,0,0,0.0759641528221023
"872",3,0,1,0,0,4.778,300.879,132.081,122.88,0,45.918,450.062,2,4,0.0507199,0.0188011,0.9439616,11.215,4.225,8.959,7.944,-2.043,-0.383,0.267,-1.357,42.769,0.095,41.174,-5.751,9.918,0.355,1,-0.903,2,44.177,0,0,63.587,0,0,0.0978471880866277
"873",3,0,1,0,0,6.006,300.876,132.078,122.878,0,45.92,450.058,2,4,0.0801537,0.0188013,0.9439664,11.215,4.225,9.362,7.944,-2.043,-0.383,0.267,-1.357,42.771,0.095,41.177,-5.751,9.824,0.314,1,-0.903,2,44.177,0,0,63.587,0,0,0.0978644591700297
"874",1,0,3,0,0,3.555,386.854,254.13,132.723,0,0,627.855,2,5.5,0.0201318,0.0201062,0.9166233,17.046,5.606,11.102,14.453,-1.165,0.946,0.33,-0.132,150.056,-0.67,257.267,-3.678,9.607,-0.793,3,-1.299,2,59.075,0,70.481,80.199,0,0,316.013518697552
"875",1,0,3,0,0,3.554,386.861,254.133,132.728,0,0,627.872,2,5.5,0.0201132,0.0201059,0.9166238,17.047,5.606,11.102,14.453,-1.165,0.946,0.33,-0.132,150.047,-0.67,257.242,-3.678,9.606,-0.793,3,-1.299,2,59.075,0,70.48,80.206,0,0,315.855481378041
"876",1,0,5,0,-2,5.222,432.705,0,330.419,32.268,70.018,677.723,5,4,0.0402402,0.0206706,0.8623309,18.066,8.477,16.481,13.412,-0.796,-2.173,-2.379,-3.914,7.287,-2.528,5.855,-7.015,8.272,0.311,2,-0.724,2,24.764,0,0,167.69,1,1,0.000297579748492959
"877",0,0,3,0,0,3.309,533.281,331.935,75.006,126.339,0,901.812,1,5.5,0.012144,0.0103135,0.8464855,29.217,8.174,13.582,10.608,1.661,-2.683,-1.919,-3.244,1169.053,-0.315,1004.585,-2.169,9.014,-0.11,5,-0.422,3,91.579,0,27.234,62.453,0,0,3.46797779612425
"878",0,0,3,1,1,4.837,632.121,429.235,40.5,162.385,0,1158.03,0,4,0.0202044,0,0.843681,39.815,10.412,15.089,5.899,4.285,-4.394,-4.297,-5.562,1020.324,0.402,559.339,-3.468,7.985,0.615,3,0.782,3,100,0,0,36.746,0,0,0.00481501304676506
"879",0,0,3,1,1,4.808,644.066,438.558,44.06,161.448,0,1158.036,0,4,0.0199597,0,0.8280361,39.806,10.42,15.039,5.945,4.259,-4.62,-4.297,-5.811,944.016,0.353,514.263,-3.537,7.937,0.502,3,0.782,3,100,0,0,38.653,0,0,0.00243963025197265
"880",0,0,3,1,1,5.447,637.814,427.837,43.078,166.899,0,1155.419,0,4,0.0256761,0,0.8348921,39.753,10.431,15.128,5.961,4.255,-4.501,-4.297,-5.726,964.466,0.369,526.315,-3.5,8.012,0.665,2,0.775,3,100,0,0,39.08,0,0,0.00349208963648709
"881",0,0,3,1,1,4.567,641.197,435.363,45.497,160.337,0,1155.542,0,4,0.0180533,0,0.8305467,39.696,10.4,14.988,5.941,4.232,-4.566,-4.297,-5.765,914.852,0.341,497.112,-3.568,8.072,0.643,2,0.775,3,100,0,0,39.629,0,0,0.00257803272833504
"882",0,0,3,1,1,4.567,641.193,435.363,45.495,160.336,0,1155.538,0,4,0.0180488,0,0.8305495,39.696,10.4,14.988,5.941,4.232,-4.566,-4.297,-5.765,914.893,0.342,497.137,-3.568,8.072,0.643,2,0.775,3,100,0,0,39.629,0,0,0.00257865918194268
"883",0,0,3,1,1,5.447,637.798,427.825,43.075,166.898,0,1155.4,0,4,0.0256775,0,0.834905,39.753,10.431,15.128,5.961,4.255,-4.501,-4.297,-5.725,964.531,0.369,526.354,-3.5,8.012,0.665,2,0.775,3,100,0,0,39.081,0,0,0.00349504182464487
"884",0,0,3,1,1,4.808,644.057,438.55,44.058,161.448,0,1158.043,0,4,0.0199603,0,0.828051,39.806,10.42,15.039,5.945,4.259,-4.62,-4.297,-5.81,944.051,0.353,514.284,-3.537,7.937,0.503,3,0.782,3,100,0,0,38.653,0,0,0.00244077272218741
"885",0,0,3,1,1,4.837,632.132,429.25,40.492,162.39,0,1158.05,0,4,0.0201995,0,0.8436757,39.816,10.413,15.089,5.899,4.285,-4.394,-4.297,-5.562,1020.498,0.402,559.441,-3.468,7.985,0.615,3,0.782,3,100,0,0,36.746,0,0,0.00481442777853462
"886",0,0,3,1,1,4.827,637.71,431.934,40.681,165.096,0,1160.361,0,4,0.0200799,0,0.8374081,39.934,10.449,15.111,5.932,4.302,-4.5,-4.297,-5.676,1016.31,0.394,556.96,-3.462,7.992,0.61,3,0.789,3,100,0,0,36.541,0,0,0.00382739515116187
"887",0,0,3,1,1,4.695,641.514,435.261,45.278,160.975,0,1153.623,0,4,0.0191037,0,0.8292164,39.625,10.385,14.972,5.944,4.221,-4.572,-4.297,-5.789,919.238,0.342,499.689,-3.561,8.061,0.634,2,0.77,3,100,0,0,39.05,0,0,0.00257966999763215
"888",0,0,3,1,1,4.698,641.477,435.22,45.285,160.972,0,1153.658,0,4,0.0191299,0,0.8292811,39.626,10.385,14.973,5.944,4.222,-4.571,-4.297,-5.788,919.092,0.342,499.603,-3.562,8.061,0.634,2,0.77,3,100,0,0,39.054,0,0,0.00258297934418756
"889",0,0,3,1,1,4.827,637.703,431.926,40.68,165.097,0,1160.356,0,4,0.0200804,0,0.837415,39.934,10.449,15.111,5.932,4.302,-4.499,-4.297,-5.676,1016.318,0.394,556.965,-3.462,7.992,0.61,3,0.789,3,100,0,0,36.541,0,0,0.00382865326897873
"890",0,0,5,2,-1,4.881,647.534,406.621,129.332,111.581,0,1211.063,0,4.5,0.0196722,0,0.8485559,40.168,11.17,15.804,6.246,3.817,-5.318,-5.889,-4.515,588.096,-0.935,278.709,-3.03,8.555,0.65,6,0.718,3,100,0,0,109.671,0,0,0.00174410413096873
"891",0,0,5,2,-1,4.875,645.027,406.649,126.944,111.434,0,1210.926,0,4.5,0.0196241,0,0.8517889,40.161,11.153,15.801,6.222,3.834,-5.27,-5.889,-4.462,619.574,-0.904,294.868,-2.986,8.555,0.651,6,0.717,3,100,0,0,109.648,0,0,0.00215060105433069
"892",0,0,5,0,-2,8.553,597.877,328.925,171.374,97.577,0,1044.272,2,5.2,0.0700501,0.0123,0.8325863,33.359,10.24,17.47,10.844,1.824,-4.03,-3.423,-3.332,187.525,-1.386,103.327,-3.854,9.961,0.936,1,-0.112,3,78.308,0,12.274,105.125,0,0,0.00425891704778541
